timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-01-27T12:05:24,codecarbon,65bdecca-285e-47ee-a053-08d4108dbeed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4421136000000842,9.544001581217893e-06,2.1587215550971683e-05,308.0,0.0,20.0,3.7723942666669046e-05,0.0,2.446273888886532e-06,4.0170216555555575e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T12:05:29,codecarbon,5fd762d3-5fc9-4aa3-9491-93344eb80736,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4419524999993882,9.53771011890706e-06,2.1580848889688967e-05,308.0,0.0,20.0,3.769907166668418e-05,0.0,2.4446644444449505e-06,4.0143736111129135e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T12:05:33,codecarbon,cef92920-7cf4-401f-b4bd-caf0bd8ee522,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.441859900000054,9.531060002789688e-06,2.1570321277827027e-05,308.0,0.0,20.0,3.76737044444336e-05,0.0,2.44204166666451e-06,4.011574611109811e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T12:05:38,codecarbon,8ffd1bbe-3581-4b9a-96bf-8671c7ea3cdf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7580312999998569,1.679358838221427e-05,2.215421498059176e-05,308.0,8.225872179007807,20.0,6.475184955542622e-05,1.7297236059998907e-06,4.201784999996663e-06,7.068335816142276e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T12:05:42,codecarbon,e24796c4-cbee-4314-bebd-98178810a6f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4433704999992187,9.574328497142713e-06,2.1594419333626352e-05,308.0,0.0,20.0,3.784363488894895e-05,0.0,2.454226111108761e-06,4.029786100005771e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T12:05:59,codecarbon,ec6350eb-9b8b-44d3-9c00-0b24b6719c8f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4460620999998355,9.601599041744638e-06,2.152525184665584e-05,308.0,0.0,20.0,3.795899799999056e-05,0.0,2.453643333339844e-06,4.041264133333041e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T13:59:51,codecarbon,58bc2066-e9d0-431b-a40d-4ecfee6d7715,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6669056999999157,2.448103021263773e-07,3.6708383528047253e-07,308.0,8.333864496731897,20.0,5.6941209110894605e-05,1.5411123439998571e-06,3.6940127777698862e-06,6.217633423266435e-05,0.0,Canada,CAN,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-71.2,46.8,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,quebec,,
2026-01-27T14:00:08,codecarbon,0b37add8-6501-497b-aacb-a54b8a57a8e0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5786034999982803,1.2806783795636266e-05,2.2133954937490577e-05,308.0,8.164575143728309,20.0,4.938981911108083e-05,1.3097232700000005e-06,3.203558333330471e-06,5.39031007144113e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:00:34,codecarbon,fd0dad92-bc5a-49f5-bfa5-8c31fa41cfca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6083800999986124,1.3456360626602829e-05,2.211834448009315e-05,308.0,7.9068918377513535,20.0,5.1934763222270703e-05,1.3336121780001958e-06,3.368761111111477e-06,5.663713651138238e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:01:39,codecarbon,643d3ec7-e4d4-4daa-80ff-f00306ed38d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6073323999989952,1.3460828478588276e-05,2.2163857022300384e-05,308.0,8.457796162692743,20.0,5.18660364443834e-05,1.4244455840001224e-06,3.365459444446767e-06,5.665594147283029e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
